,date,home_team,home_score,away_score,away_team,neutral,knockout,stage
0,1978-03-26,Juventude,0,0,Figueirense,False,False,first
1,1978-03-26,Coritiba,1,0,Londrina,False,False,first
2,1978-03-26,Brasil,0,1,Joinville,False,False,first
3,1978-03-26,Grêmio Maringá,0,1,Internacional,False,False,first
4,1978-03-26,Grêmio,2,2,Caxias,False,False,first
5,1978-03-29,Colorado,0,2,Internacional,False,False,first
6,1978-03-29,Londrina,3,1,Juventude,False,False,first
7,1978-03-29,Grêmio,2,0,Figueirense,False,False,first
8,1978-03-29,Caxias,1,1,Joinville,False,False,first
9,1978-03-30,Chapecoense,2,0,Atlético-PR,False,False,first
10,1978-03-30,Coritiba,2,0,Brasil,False,False,first
11,1978-04-02,Colorado,1,2,Caxias,False,False,first
12,1978-04-02,Grêmio Maringá,3,1,Chapecoense,False,False,first
13,1978-04-02,Internacional,3,1,Joinville,False,False,first
14,1978-04-02,Juventude,0,1,Grêmio,False,False,first
15,1978-04-02,Figueirense,1,1,Atlético-PR,False,False,first
16,1978-04-06,Londrina,0,1,Atlético-PR,False,False,first
17,1978-04-06,Grêmio Maringá,0,0,Caxias,False,False,first
18,1978-04-06,Colorado,1,0,Chapecoense,False,False,first
19,1978-04-06,Brasil,1,3,Grêmio,False,False,first
20,1978-04-06,Figueirense,2,4,Coritiba,False,False,first
21,1978-04-09,Londrina,1,0,Grêmio,False,False,first
22,1978-04-09,Joinville,1,1,Coritiba,False,False,first
23,1978-04-09,Internacional,4,1,Juventude,False,False,first
24,1978-04-09,Figueirense,1,0,Chapecoense,False,False,first
25,1978-04-09,Atlético-PR,1,0,Colorado,False,False,first
26,1978-04-12,Grêmio Maringá,3,1,Colorado,False,False,first
27,1978-04-12,Internacional,2,0,Chapecoense,False,False,first
28,1978-04-12,Atlético-PR,0,0,Grêmio,False,False,first
29,1978-04-12,Joinville,1,1,Londrina,False,False,first
30,1978-04-16,Londrina,2,3,Grêmio Maringá,False,False,first
31,1978-04-16,Coritiba,0,1,Colorado,False,False,first
32,1978-04-16,Joinville,0,0,Grêmio,False,False,first
33,1978-04-16,Internacional,3,0,Atlético-PR,False,False,first
34,1978-04-16,Caxias,1,0,Brasil,False,False,first
35,1978-04-16,Chapecoense,0,3,Juventude,False,False,first
36,1978-04-19,Brasil,0,2,Internacional,False,False,first
37,1978-04-19,Caxias,2,0,Atlético-PR,False,False,first
38,1978-04-19,Chapecoense,0,3,Grêmio,False,False,first
39,1978-04-20,Colorado,2,0,Figueirense,False,False,first
40,1978-04-20,Joinville,1,1,Juventude,False,False,first
41,1978-04-23,Coritiba,1,0,Atlético-PR,False,False,first
42,1978-04-23,Londrina,2,1,Figueirense,False,False,first
43,1978-04-23,Grêmio Maringá,1,1,Joinville,False,False,first
44,1978-04-23,Internacional,2,3,Grêmio,False,False,first
45,1978-04-23,Caxias,0,0,Juventude,False,False,first
46,1978-04-23,Brasil,2,0,Colorado,False,False,first
47,1978-04-26,Atlético-PR,0,2,Joinville,False,False,first
48,1978-04-26,Grêmio Maringá,0,1,Coritiba,False,False,first
49,1978-04-26,Juventude,2,0,Colorado,False,False,first
50,1978-04-26,Chapecoense,1,0,Caxias,False,False,first
51,1978-04-27,Figueirense,4,2,Brasil,False,False,first
52,1978-04-30,Grêmio,3,1,Coritiba,False,False,first
53,1978-04-30,Caxias,2,0,Internacional,False,False,first
54,1978-04-30,Joinville,1,0,Figueirense,False,False,first
55,1978-04-30,Londrina,4,0,Brasil,False,False,first
56,1978-04-30,Atlético-PR,3,1,Grêmio Maringá,False,False,first
57,1978-05-03,Atlético-PR,0,0,Brasil,False,False,first
58,1978-05-03,Juventude,0,0,Coritiba,False,False,first
59,1978-05-03,Chapecoense,1,1,Joinville,False,False,first
60,1978-05-04,Colorado,0,1,Londrina,False,False,first
61,1978-05-04,Figueirense,1,1,Grêmio Maringá,False,False,first
62,1978-05-07,Chapecoense,1,0,Londrina,False,False,first
63,1978-05-07,Figueirense,1,1,Caxias,False,False,first
64,1978-05-07,Grêmio,3,2,Grêmio Maringá,False,False,first
65,1978-05-07,Brasil,0,0,Juventude,False,False,first
66,1978-05-07,Coritiba,1,1,Internacional,False,False,first
67,1978-05-10,Coritiba,2,1,Chapecoense,False,False,first
68,1978-05-11,Grêmio,2,0,Colorado,False,False,first
69,1978-05-11,Caxias,2,1,Londrina,False,False,first
70,1978-05-11,Atlético-PR,1,3,Juventude,False,False,first
71,1978-05-11,Figueirense,1,1,Internacional,False,False,first
72,1978-05-11,Brasil,0,4,Grêmio Maringá,False,False,first
73,1978-05-14,Coritiba,2,0,Caxias,False,False,first
74,1978-05-14,Internacional,5,2,Londrina,False,False,first
75,1978-05-14,Juventude,1,0,Grêmio Maringá,False,False,first
76,1978-05-14,Brasil,1,2,Chapecoense,False,False,first
77,1978-05-14,Joinville,0,1,Colorado,False,False,first
78,1978-03-26,Náutico,0,1,Santa Cruz,False,False,first
79,1978-03-26,América-RN,2,0,Botafogo-PB,False,False,first
80,1978-03-26,Uberlândia,1,3,Villa Nova-MG,False,False,first
81,1978-03-26,Uberaba,2,0,América-MG,False,False,first
82,1978-03-26,Cruzeiro,1,2,Sport,False,False,first
83,1978-03-29,ABC,1,1,Santa Cruz,False,False,first
84,1978-03-29,Uberaba,0,0,Sport,False,False,first
85,1978-03-29,Uberlândia,1,1,América-MG,False,False,first
86,1978-03-29,Campinense,1,1,América-RN,False,False,first
87,1978-03-29,Atlético-MG,1,0,Villa Nova-MG,False,False,first
88,1978-03-29,Náutico,3,1,Botafogo-PB,False,False,first
89,1978-04-01,Villa Nova-MG,1,0,América-RN,False,False,first
90,1978-04-02,Cruzeiro,4,1,América-MG,False,False,first
91,1978-04-02,Botafogo-PB,0,0,ABC,False,False,first
92,1978-04-02,Santa Cruz,3,0,Atlético-MG,False,False,first
93,1978-04-02,Uberlândia,1,0,Uberaba,False,False,first
94,1978-04-02,Campinense,0,0,Sport,False,False,first
95,1978-04-05,Uberaba,1,1,América-RN,False,False,first
96,1978-04-05,Campinense,1,3,Náutico,False,False,first
97,1978-04-06,Botafogo-PB,0,3,Atlético-MG,False,False,first
98,1978-04-06,ABC,2,2,Sport,False,False,first
99,1978-04-06,Santa Cruz,1,1,Villa Nova-MG,False,False,first
100,1978-04-06,Cruzeiro,6,0,Uberlândia,False,False,first
101,1978-04-08,América-MG,5,1,América-RN,False,False,first
102,1978-04-08,Náutico,2,0,Uberaba,False,False,first
103,1978-04-09,Santa Cruz,2,2,Cruzeiro,False,False,first
104,1978-04-10,ABC,0,2,Villa Nova-MG,False,False,first
105,1978-04-12,Uberlândia,0,1,Atlético-MG,False,False,first
106,1978-04-12,América-RN,0,1,Náutico,False,False,first
107,1978-04-12,América-MG,1,2,Santa Cruz,False,False,first
108,1978-04-12,Campinense,0,3,Cruzeiro,False,False,first
109,1978-04-12,Sport,0,1,Villa Nova-MG,False,False,first
110,1978-04-13,ABC,1,1,Uberaba,False,False,first
111,1978-04-15,América-MG,2,2,Campinense,False,False,first
112,1978-04-16,Uberaba,0,1,Santa Cruz,False,False,first
113,1978-04-16,Náutico,1,0,Sport,False,False,first
114,1978-04-16,ABC,1,2,Cruzeiro,False,False,first
115,1978-04-16,Botafogo-PB,1,1,Villa Nova-MG,False,False,first
116,1978-04-19,Villa Nova-MG,0,1,Náutico,False,False,first
117,1978-04-20,Botafogo-PB,1,3,Santa Cruz,False,False,first
118,1978-04-20,Sport,2,0,América-MG,False,False,first
119,1978-04-20,Uberlândia,2,0,Campinense,False,False,first
120,1978-04-23,Uberlândia,1,1,Náutico,False,False,first
121,1978-04-23,Botafogo-PB,1,0,América-MG,False,False,first
122,1978-04-23,Uberaba,1,1,Campinense,False,False,first
123,1978-04-23,Atlético-MG,0,2,Cruzeiro,False,False,first
124,1978-04-23,América-RN,1,1,ABC,False,False,first
125,1978-04-23,Santa Cruz,1,0,Sport,False,False,first
126,1978-04-26,ABC,2,0,América-MG,False,False,first
